table_num,table_name,Item,fiber,period,period_name,value,unit
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2009,calendar year,2743959,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2010,calendar year,2672402,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2011,calendar year,1955687,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2012,calendar year,2035509,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2013,calendar year,3038365,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2014,calendar year,1991474,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2015,calendar year,1929516,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2016,calendar year,2016999,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2017,calendar year,2327745,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2018,calendar year,2657141,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2019,calendar year,4552482,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2020,calendar year,6428860,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2021,calendar year,7108766,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2022,calendar year,17951897,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2023,calendar year,12143943,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2024,calendar year,17197848,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2025,calendar year,19919200,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1989,calendar year,80049038,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1990,calendar year,75192502,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1991,calendar year,68656067,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1992,calendar year,72106453,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1993,calendar year,81996922,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1994,calendar year,92417864,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1995,calendar year,105925772,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1996,calendar year,111549898,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1997,calendar year,128937510,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1998,calendar year,157603432,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,1999,calendar year,190696276,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2000,calendar year,245328436,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2001,calendar year,257483739,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2002,calendar year,466163002,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2003,calendar year,657605277,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2004,calendar year,814447533,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2005,calendar year,937287677,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2006,calendar year,1039747121,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2007,calendar year,1064097899,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2008,calendar year,975801259,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2009,calendar year,973346201,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2010,calendar year,1172606304,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2011,calendar year,1093363466,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2012,calendar year,1129425726,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2013,calendar year,1262095127,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2014,calendar year,1340353566,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2015,calendar year,1482718120,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2016,calendar year,1531264342,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2017,calendar year,1655828898,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2018,calendar year,1733836301,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2019,calendar year,1997900444,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2020,calendar year,2078601498,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2021,calendar year,2585273430,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2022,calendar year,2106640468,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2023,calendar year,2100099721,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2024,calendar year,2418162420,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Synthetic,2025,calendar year,2312917970,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1989,calendar year,260804798,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1990,calendar year,271381168,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1991,calendar year,267235916,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1992,calendar year,303524544,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1993,calendar year,347012093,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1994,calendar year,387739954,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1995,calendar year,413693551,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1996,calendar year,421444877,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1997,calendar year,503525887,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1998,calendar year,616241822,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,1999,calendar year,725758706,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2000,calendar year,871143307,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2001,calendar year,936567972,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2002,calendar year,1321837290,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2003,calendar year,1664263061,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2004,calendar year,1933787145,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2005,calendar year,2395824895,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2006,calendar year,2706912493,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2007,calendar year,2845768913,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2008,calendar year,2704570955,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2009,calendar year,2561972122,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2010,calendar year,2950139825,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2011,calendar year,2504820633,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2012,calendar year,2572135070,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2013,calendar year,2795606110,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2014,calendar year,2880115091,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2015,calendar year,3148669639,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2016,calendar year,3224260473,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2017,calendar year,3462100113,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2018,calendar year,3571120311,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2019,calendar year,3906724158,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2020,calendar year,3962543299,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2021,calendar year,4974830867,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2022,calendar year,4151178234,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2023,calendar year,4000082347,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2024,calendar year,4589884391,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Total,2025,calendar year,4498354598,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1989,calendar year,688019120,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1990,calendar year,663977024,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1991,calendar year,756906319,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1992,calendar year,882807702,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1993,calendar year,974868066,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1994,calendar year,895376498,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1995,calendar year,861579596,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1996,calendar year,830967277,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1997,calendar year,1001066623,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1998,calendar year,1081204985,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,1999,calendar year,1146763633,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2000,calendar year,1277769521,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2001,calendar year,1153158127,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2002,calendar year,1334465113,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2003,calendar year,1214715320,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2004,calendar year,1181617051,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2005,calendar year,1085455462,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2006,calendar year,1018830663,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2007,calendar year,842066317,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2008,calendar year,745687441,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2009,calendar year,591374810,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2010,calendar year,711339534,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2011,calendar year,646104946,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2012,calendar year,624196517,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2013,calendar year,638349230,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2014,calendar year,671728064,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2015,calendar year,698879229,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2016,calendar year,696200752,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2017,calendar year,678190029,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2018,calendar year,729199898,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2019,calendar year,671346034,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2020,calendar year,739684991,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2021,calendar year,795423777,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2022,calendar year,730687447,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2023,calendar year,584970541,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2024,calendar year,615495779,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Cotton,2025,calendar year,556822408,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1989,calendar year,390229015,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1990,calendar year,409330014,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1991,calendar year,368001390,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1992,calendar year,320474157,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1993,calendar year,322268830,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1994,calendar year,342583464,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1995,calendar year,373897317,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1996,calendar year,252752728,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1997,calendar year,335859239,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1998,calendar year,260690041,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,1999,calendar year,246963788,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2000,calendar year,277048990,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2001,calendar year,226614642,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2002,calendar year,245886149,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2003,calendar year,282128458,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2004,calendar year,293317157,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2005,calendar year,254756502,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2006,calendar year,265787311,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2007,calendar year,252021518,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2008,calendar year,259240790,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2009,calendar year,194443893,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2010,calendar year,196865554,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2011,calendar year,200774728,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2012,calendar year,226764233,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2013,calendar year,217808682,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2014,calendar year,232305284,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2015,calendar year,261319856,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2016,calendar year,250092330,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2017,calendar year,257206861,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2018,calendar year,272752756,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2019,calendar year,265173936,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2020,calendar year,268381159,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2021,calendar year,303105380,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2022,calendar year,299035238,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2023,calendar year,262613819,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2024,calendar year,316711207,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Linen,2025,calendar year,288022434,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1989,calendar year,37334938,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1990,calendar year,35864759,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1991,calendar year,37778137,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1992,calendar year,38494836,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1993,calendar year,44034928,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1994,calendar year,48845618,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1995,calendar year,38040264,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1996,calendar year,38471167,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1997,calendar year,53277154,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1998,calendar year,48445199,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,1999,calendar year,46309949,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2000,calendar year,55325392,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2001,calendar year,47145969,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2002,calendar year,44818288,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2003,calendar year,45355536,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2004,calendar year,45830247,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2005,calendar year,46979092,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2006,calendar year,46940181,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2007,calendar year,47101040,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2008,calendar year,46432835,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2009,calendar year,35338388,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2010,calendar year,42042505,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2011,calendar year,43598081,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2012,calendar year,44708847,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2013,calendar year,44991469,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2014,calendar year,49829677,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2015,calendar year,50262992,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2016,calendar year,47528649,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2017,calendar year,47722842,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2018,calendar year,50481810,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2019,calendar year,47840881,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2020,calendar year,46469231,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2021,calendar year,55196512,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2022,calendar year,51297022,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2023,calendar year,47075198,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2024,calendar year,51869182,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Wool,2025,calendar year,51740771,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1989,calendar year,8719485,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1990,calendar year,7137716,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1991,calendar year,7197144,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1992,calendar year,7534353,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1993,calendar year,8822080,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1994,calendar year,9159681,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1995,calendar year,8445796,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1996,calendar year,9753506,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1997,calendar year,9706618,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1998,calendar year,9913384,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,1999,calendar year,10529463,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2000,calendar year,11865508,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2001,calendar year,10570063,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2002,calendar year,11920583,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2003,calendar year,13654761,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2004,calendar year,16120386,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2005,calendar year,15363748,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2006,calendar year,15910640,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2007,calendar year,16180398,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2008,calendar year,15539271,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2009,calendar year,7733277,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2010,calendar year,8315069,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2011,calendar year,7981332,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2012,calendar year,7124805,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2013,calendar year,6538232,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2014,calendar year,6641682,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2015,calendar year,7090829,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2016,calendar year,7825918,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2017,calendar year,7681397,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2018,calendar year,7852570,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2019,calendar year,6347308,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2020,calendar year,5952837,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2021,calendar year,6750291,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2022,calendar year,7030280,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2023,calendar year,6054698,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2024,calendar year,5723747,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Silk,2025,calendar year,6509419,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1989,calendar year,433049257,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1990,calendar year,485369993,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1991,calendar year,533300258,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1992,calendar year,628258083,raw fiber equivalent pounds
